gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Pdlim1,0.4786,0.711632807063473,0.3767,0.0486952192780056
Pdzrn4,0.6385,0.156262662196733,0.6475,0.0166448546217986
Per2,0.4946,1,0.6544,0.00375525112231459
Phip,0.4626,0.327972281198412,0.4061,0.0406691817794265
Phkg1,0.646,1,0.6659,0.0699814189949899
Phldb1,0.4775,0.488549135078614,0.435,0.0898056889265879
Pigk,0.609,1,0.7186,0.00903816123394604
Pitpna,0.5498,0.93519139846771,0.5994,0.0582503952227795
Plekhg2,0.4459,1,0.3124,0.058557012226393
Plod2,0.4653,0.73318262973229,0.4429,0.0706997547325168
Pon2,0.5742,0.578290017614715,0.3572,0.0889593846169186
Ppargc1a,0.5283,0.431827808596301,0.5752,0.0669476146092679
Ppp1r3a,0.5468,0.41512189774263,0.6258,0.0257731450316452
Ppp6r3,0.61240000000000006,0.223571565447889,0.6597,0.0373317842707971
Prepl,0.4083,0.668219105292312,0.3542,0.0562880728448851
Prkaa2,0.5558,0.204196293187652,0.6168,0.0178870749097184
Prune2,0.5937,0.251337199433686,0.7281,5.43285796249809e-8
Psmb2,0.5315,1,0.6122,0.0916693314111591
Ptp4a2,0.4759,0.564618735006643,0.4047,0.0216141093232549
Ptpn3,0.4915,0.995639495491023,0.3598,0.00408280680572439
Pus10,0.4671,0.585971531542261,0.332,0.015232439679284
Pxn,0.4955,0.820221739920124,0.6278,0.0525845495367629
R3hcc1l,0.5131,1,0.4084,0.0135451608712203
Rab30,0.4601,1,0.3727,0.0234536261885411
Ralgapa1,0.5133,0.651775235824211,0.5367,0.0993007270200063
Rapgef4,0.4188,1,0.4113,0.0990982774507233
Rbm27,0.4348,0.370459310149469,0.363,0.015232439679284
Rcan2,0.527,1,0.6208,0.0340984991361368
Rian,0.5708,0.643221831614569,0.1215,2.15015306549788e-13
Rnf14,0.4544,1,0.3777,0.0702038009067442
Rnf169,0.5022,1,0.5792,0.067661816054156207
Rttn,0.408,0.125344016182317,0.3378,0.0647242218173913
Runx1,0.5256,1,0.642,0.0868338796742746
Sap130,0.4626,0.342992207472762,0.3176,0.0358495841390134
Sav1,0.4891,1,0.6902,0.0881884424230015
Sec14l1,0.5796,0.556566864653246,0.6002,0.0130106424867896
Sec61a2,0.5558,0.718692760996895,0.6106,0.0773917160458191
Sec62,0.4509,1,0.4265,0.0646664365499378
Sh3pxd2b,0.5631,0.316272131485151,0.6161,0.0118189778664902
Slc43a3,0.5226,0.59429807629201,0.5893,0.0360119538738243
Slc49a4,0.4746,0.644513024999247,0.3423,0.00860490185730772
Slc8a1,0.5179,0.479314568960206,0.5343,0.0434912855479286
Slit3,0.4855,1,0.4291,0.0165887739621633
Snapc3,0.5457,0.740273644521356,0.5979,0.0222885812416699
Snrk,0.4524,0.479314568960206,0.3827,5.7794373522909e-4
Snta1,0.6048,0.347888343498994,0.6266,0.0881884424230015
Socs5,0.4401,0.360921688955254,0.346,0.00147123976648985
Spata6,0.5674,0.317930847213764,0.6414,0.0255420044202802
Sptan1,0.5116,0.785168919129342,0.5798,0.0385677097147317
Srek1,0.5107,1,0.5607,0.0624512995148635
Stard9,0.4149,0.11164798537556,0.3411,4.7689053174324e-4
Strip2,0.6386,1,0.7207,0.0104098347192793
Sumo1,0.5286,1,0.5969,0.0377175442537392
Swap70,0.4514,0.664071158317566,0.6505,0.0618130733154709
Swt1,0.5124,1,0.5994,0.0434912855479286
Taf1d,0.5248,1,0.4109,0.0461452918240656
Tasor,0.5038,1,0.5572,0.0477743456892356
Tbc1d9b,0.5874,0.202542663869732,0.6734,0.0341676479398068
Tcf7l2,0.5188,1,0.5841,0.0107964547848138
Tecrl,0.4352,0.283088057501713,0.36870000000000003,0.00226442500010613
Tfdp2,0.5193,1,0.6142,0.00380006448653757
Thap2,0.4806,0.830330470522795,0.4153,0.0699814189949899
Thap3,0.4442,0.407816166523904,0.3743,0.0644127422365665
Tle4,0.5253,1,0.358,0.0206194137729704
Tmem116,0.4157,0.637561123142769,0.3588,0.0990581345277528
Tmem131,0.4538,0.148205999450811,0.4068,0.0780133920633659
Togaram1,0.491,0.948114733818086,0.6538,0.0389199033773272
Tpd52l2,0.4801,0.770943124629151,0.3253,0.00922372685521458
Tshz2,0.524,0.743340746539755,0.5612,0.0360280675477654
Tsnax,0.6235,0.240062714960205,0.7176,0.020862350555925
Ube3a,0.5174,1,0.5999,0.0390856604385922
Uggt2,0.4285,1,0.4089,0.0990581345277528
Unc5c,0.596,0.100321454816527,0.6537,0.0993007270200063
Urgcp,0.571,0.396625094608695,0.6431,0.0513507449490159
Usp25,0.4266,0.132657588961838,0.3979,0.0889593846169186
Usp54,0.5225,0.647100363220381,0.6304,3.9000169005394e-4
Usp7,0.579,0.419195729620887,0.4167,0.0582567064420608
Vdac1,0.5893,0.290005466239457,0.5972,0.050961783536148
Wasl,0.464,1,0.4226,0.0647242218173913
Wbp1l,0.4403,0.180381186337582,0.4211,0.0390856604385922
Wdpcp,0.4543,0.568943585485983,0.6417,0.0436322147820491
Wdr26,0.5108,1,0.5993,0.0527426792748634
Wipf1,0.4939,0.932618236292396,0.4121,0.0352134384610361
Wwc2,0.5183,0.768056076774458,0.5782,0.00903816123394604
Xkr4,0.4933,1,0.7197,0.0728402429942476
Xpo6,0.4918,1,0.6249,0.0315244202982524
Xpr1,0.4623,0.308018520546588,0.3602,0.00619604574667083
Yaf2,0.4855,0.7538512397795,0.3823,0.0618130733154709
Yap1,0.4943,1,0.4101,0.0373317842707971
Zfc3h1,0.5015,1,0.5381,0.0725734138630139
Zfp236,0.6302,0.372484752195271,0.6689,0.00324761766490659
Zswim6,0.4718,0.226198745768668,0.393,5.2110872126431e-4
